epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,9543.54,0.8055,0.76851,1.20958,0.78006,0.77728,0.81433,0.63591,0.55965,0.80342,0.81533,0.007921,0.007921,0.007921
44,9764.78,0.79622,0.75793,1.19996,0.78399,0.77164,0.80654,0.63168,0.54743,0.80347,0.80498,0.0078715,0.0078715,0.0078715
45,9985.1,0.79427,0.76127,1.20193,0.75347,0.7894,0.80686,0.63322,0.54741,0.77254,0.8058,0.007822,0.007822,0.007822
46,10205.8,0.79162,0.7542,1.19849,0.78706,0.77928,0.80397,0.62812,0.55596,0.77038,0.8115,0.0077725,0.0077725,0.0077725
47,10426,0.78217,0.74012,1.19134,0.78759,0.78274,0.8086,0.63777,0.54572,0.88269,0.80459,0.007723,0.007723,0.007723
48,10647.8,0.77549,0.73207,1.18368,0.7984,0.76726,0.81035,0.63648,0.55004,0.68587,0.80278,0.0076735,0.0076735,0.0076735
49,10867.7,0.77298,0.72265,1.1783,0.79481,0.76267,0.80745,0.64002,0.55054,0.95924,0.80342,0.007624,0.007624,0.007624
50,11089,0.76548,0.72089,1.17225,0.82111,0.75206,0.81583,0.64755,0.53963,0.80648,0.7956,0.0075745,0.0075745,0.0075745
51,11311.5,0.76325,0.72557,1.17579,0.80434,0.77282,0.81682,0.65034,0.52737,0.67371,0.79329,0.007525,0.007525,0.007525
52,11532.9,0.75919,0.71159,1.16911,0.79938,0.78559,0.82234,0.65726,0.52314,0.67607,0.78415,0.0074755,0.0074755,0.0074755
53,11754.8,0.75697,0.70973,1.17168,0.79652,0.78546,0.82538,0.65966,0.51823,0.71738,0.78055,0.007426,0.007426,0.007426
54,11976,0.75516,0.70359,1.16614,0.82288,0.76904,0.82888,0.66254,0.52336,0.70971,0.78604,0.0073765,0.0073765,0.0073765
55,12197.6,0.74665,0.69075,1.15913,0.82727,0.77176,0.82882,0.66554,0.51648,0.67902,0.78156,0.007327,0.007327,0.007327
56,12420.2,0.74469,0.69531,1.1612,0.83549,0.76646,0.83023,0.66566,0.5124,0.68223,0.77923,0.0072775,0.0072775,0.0072775
57,12641.9,0.73836,0.68245,1.15224,0.81318,0.78885,0.83067,0.66871,0.51454,0.7454,0.78012,0.007228,0.007228,0.007228
58,12863.6,0.73602,0.67989,1.15323,0.80837,0.78442,0.82946,0.66919,0.50972,0.76138,0.77874,0.0071785,0.0071785,0.0071785
59,13085.4,0.73132,0.67952,1.1505,0.81397,0.78555,0.83114,0.67071,0.50724,0.78815,0.77817,0.007129,0.007129,0.007129
60,13307,0.72364,0.67531,1.15513,0.81288,0.79696,0.83261,0.67191,0.50519,0.78842,0.77855,0.0070795,0.0070795,0.0070795
61,13528.7,0.72048,0.66879,1.14609,0.82033,0.797,0.83725,0.67669,0.50213,0.70544,0.77644,0.00703,0.00703,0.00703
62,13749.8,0.72201,0.66161,1.14236,0.80605,0.813,0.83781,0.6802,0.49855,0.65966,0.77287,0.0069805,0.0069805,0.0069805
63,13971.5,0.71609,0.65769,1.13545,0.79988,0.81299,0.83782,0.6811,0.49815,0.60644,0.77122,0.006931,0.006931,0.006931
64,14194,0.71323,0.65918,1.13725,0.80909,0.8093,0.83787,0.67933,0.49486,0.61749,0.76921,0.0068815,0.0068815,0.0068815
65,14414.1,0.71117,0.65274,1.13832,0.82399,0.7871,0.84166,0.68278,0.49243,0.60723,0.76964,0.006832,0.006832,0.006832
66,14635.6,0.70876,0.65133,1.13753,0.81374,0.80745,0.84445,0.68579,0.49041,0.62131,0.76869,0.0067825,0.0067825,0.0067825
67,14857,0.70214,0.64219,1.1343,0.82171,0.80471,0.84614,0.68936,0.48905,0.62391,0.76816,0.006733,0.006733,0.006733
68,15078.6,0.70151,0.64034,1.13036,0.8171,0.80772,0.84481,0.68867,0.4889,0.61619,0.76803,0.0066835,0.0066835,0.0066835
69,15298.6,0.69454,0.63123,1.1233,0.82622,0.7988,0.84548,0.69103,0.48742,0.62667,0.76723,0.006634,0.006634,0.006634
70,15519.9,0.68993,0.63486,1.12354,0.8266,0.80358,0.84864,0.69329,0.48512,0.62974,0.76665,0.0065845,0.0065845,0.0065845
71,15741,0.69392,0.62889,1.12773,0.82255,0.81101,0.84889,0.6935,0.48526,0.60111,0.76763,0.006535,0.006535,0.006535
72,15962.1,0.68614,0.62641,1.12086,0.82562,0.81357,0.84968,0.69581,0.48459,0.58813,0.76738,0.0064855,0.0064855,0.0064855
73,16183.9,0.6814,0.62439,1.11692,0.83448,0.81392,0.85027,0.69725,0.48266,0.56415,0.76664,0.006436,0.006436,0.006436
74,16405.4,0.68021,0.61603,1.11329,0.83714,0.81089,0.85173,0.70031,0.48201,0.55657,0.76617,0.0063865,0.0063865,0.0063865
75,16626.8,0.6737,0.61698,1.11286,0.83314,0.80949,0.85266,0.70204,0.4788,0.57311,0.76516,0.006337,0.006337,0.006337
76,16848.8,0.67262,0.61672,1.11152,0.84716,0.80383,0.85353,0.70284,0.47682,0.58764,0.76425,0.0062875,0.0062875,0.0062875
77,17070.5,0.67316,0.61026,1.11147,0.84098,0.80351,0.85395,0.70472,0.47515,0.57107,0.76256,0.006238,0.006238,0.006238
78,17292.3,0.66872,0.60925,1.10957,0.84898,0.79858,0.85432,0.70654,0.47359,0.55542,0.76216,0.0061885,0.0061885,0.0061885
79,17514,0.66761,0.60551,1.10572,0.84854,0.79926,0.8555,0.70764,0.47177,0.54004,0.76034,0.006139,0.006139,0.006139
80,17735.4,0.66326,0.59528,1.10223,0.84358,0.80349,0.85629,0.70878,0.47042,0.53751,0.75798,0.0060895,0.0060895,0.0060895
81,17957.1,0.65689,0.58993,1.09795,0.84862,0.8019,0.85674,0.71016,0.46958,0.5299,0.75738,0.00604,0.00604,0.00604
82,18179.5,0.65704,0.59704,1.10177,0.84992,0.80049,0.85644,0.71099,0.46738,0.52156,0.7555,0.0059905,0.0059905,0.0059905
83,18401.4,0.65258,0.59291,1.09909,0.83312,0.81465,0.85597,0.71084,0.4656,0.52012,0.7553,0.005941,0.005941,0.005941
84,18622.3,0.65309,0.58909,1.09645,0.83725,0.81492,0.85778,0.71313,0.46485,0.51412,0.75577,0.0058915,0.0058915,0.0058915
85,18844.5,0.64884,0.58362,1.09202,0.83482,0.81784,0.85985,0.71472,0.46331,0.51349,0.75484,0.005842,0.005842,0.005842
86,19066.1,0.64631,0.57988,1.08844,0.83505,0.81904,0.85931,0.71606,0.46205,0.51492,0.75389,0.0057925,0.0057925,0.0057925
87,19288.3,0.64221,0.57445,1.08638,0.83709,0.81995,0.86024,0.71682,0.46174,0.51756,0.75391,0.005743,0.005743,0.005743
88,19509.9,0.63855,0.58154,1.09096,0.83725,0.82034,0.86113,0.71822,0.46122,0.51623,0.75442,0.0056935,0.0056935,0.0056935
89,19731.4,0.63667,0.57359,1.0861,0.83856,0.82069,0.86146,0.71874,0.46064,0.51901,0.7546,0.005644,0.005644,0.005644
90,19952.9,0.63375,0.56887,1.0861,0.8363,0.82512,0.86227,0.7193,0.46038,0.51743,0.7553,0.0055945,0.0055945,0.0055945
91,20174.3,0.63178,0.5668,1.08236,0.83206,0.82662,0.86264,0.72109,0.45956,0.51812,0.75524,0.005545,0.005545,0.005545
92,20396.9,0.63254,0.56434,1.08428,0.83264,0.82731,0.86216,0.72024,0.4586,0.51811,0.75438,0.0054955,0.0054955,0.0054955
93,20617.7,0.62666,0.55719,1.07941,0.83665,0.82436,0.86314,0.72208,0.45807,0.51409,0.75445,0.005446,0.005446,0.005446
94,20839.3,0.62401,0.55613,1.07525,0.82316,0.83591,0.8632,0.72289,0.45824,0.51191,0.75505,0.0053965,0.0053965,0.0053965
95,21060.6,0.62405,0.56255,1.07974,0.82513,0.83176,0.86283,0.72285,0.45766,0.5091,0.75511,0.005347,0.005347,0.005347
96,21281,0.62008,0.55511,1.07564,0.82485,0.83567,0.86325,0.72323,0.45797,0.50807,0.75618,0.0052975,0.0052975,0.0052975
97,21502.6,0.61393,0.55078,1.07247,0.82702,0.83817,0.86371,0.7235,0.45723,0.50728,0.75617,0.005248,0.005248,0.005248
98,21725.4,0.61351,0.55137,1.07028,0.83064,0.83263,0.86383,0.72465,0.45657,0.5076,0.75586,0.0051985,0.0051985,0.0051985
99,21946.8,0.60972,0.54474,1.06678,0.83477,0.82984,0.86447,0.72522,0.45587,0.50587,0.75544,0.005149,0.005149,0.005149
100,22168.5,0.61005,0.54411,1.0687,0.83922,0.82582,0.8646,0.72591,0.45521,0.5055,0.75506,0.0050995,0.0050995,0.0050995
101,22390,0.60852,0.54175,1.06568,0.83009,0.8356,0.86513,0.72617,0.45449,0.50563,0.75441,0.00505,0.00505,0.00505
