epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,13404.4,0.89439,0.80041,1.18761,0.74946,0.74632,0.78867,0.59833,0.69348,0.76641,0.89367,0.008218,0.008218,0.008218
182,13483.3,0.89288,0.80125,1.19056,0.74967,0.74436,0.78812,0.59889,0.69259,0.76667,0.89279,0.0082081,0.0082081,0.0082081
183,13562.4,0.89633,0.80242,1.19139,0.76015,0.73837,0.78864,0.59908,0.69187,0.76565,0.89238,0.0081982,0.0081982,0.0081982
184,13641.5,0.88977,0.79123,1.18535,0.76029,0.74163,0.78926,0.59928,0.69184,0.76543,0.89219,0.0081883,0.0081883,0.0081883
185,13720.6,0.8877,0.79406,1.18781,0.75884,0.74106,0.7895,0.59913,0.69067,0.7623,0.89144,0.0081784,0.0081784,0.0081784
186,13799.3,0.89133,0.79529,1.18844,0.76019,0.739,0.78957,0.59988,0.68943,0.75911,0.89047,0.0081685,0.0081685,0.0081685
187,13878.1,0.89122,0.79544,1.18776,0.76132,0.74033,0.79011,0.60059,0.689,0.75445,0.88985,0.0081586,0.0081586,0.0081586
188,13956.7,0.88386,0.793,1.1855,0.75822,0.74318,0.79059,0.6011,0.68867,0.75433,0.88964,0.0081487,0.0081487,0.0081487
189,14035.1,0.89173,0.79081,1.18849,0.76247,0.73924,0.79088,0.60193,0.68907,0.74879,0.89001,0.0081388,0.0081388,0.0081388
190,14114.2,0.88644,0.79393,1.18801,0.76302,0.74033,0.79101,0.60243,0.68907,0.74188,0.89013,0.0081289,0.0081289,0.0081289
191,14193.6,0.88567,0.78919,1.18453,0.76507,0.74061,0.79111,0.60276,0.68947,0.73637,0.8903,0.008119,0.008119,0.008119
192,14272.5,0.88822,0.78443,1.18631,0.76358,0.74295,0.79162,0.60303,0.68953,0.73091,0.8902,0.0081091,0.0081091,0.0081091
193,14351,0.88843,0.79146,1.18371,0.76056,0.74528,0.79192,0.60381,0.68957,0.7181,0.89008,0.0080992,0.0080992,0.0080992
194,14430.2,0.88503,0.78733,1.18514,0.76042,0.7473,0.79234,0.60397,0.68909,0.716,0.88975,0.0080893,0.0080893,0.0080893
195,14507.2,0.88346,0.78745,1.18146,0.76078,0.7477,0.79266,0.60482,0.68849,0.71332,0.8893,0.0080794,0.0080794,0.0080794
196,14580,0.88645,0.78889,1.18618,0.76254,0.74925,0.79304,0.60495,0.68895,0.70828,0.89002,0.0080695,0.0080695,0.0080695
197,14652.6,0.88639,0.7863,1.18253,0.76156,0.74942,0.79328,0.60531,0.68911,0.70387,0.89008,0.0080596,0.0080596,0.0080596
198,14725,0.88332,0.78491,1.18038,0.7617,0.75098,0.79356,0.60577,0.68933,0.70306,0.88996,0.0080497,0.0080497,0.0080497
199,14797.4,0.88094,0.78482,1.17791,0.76266,0.75111,0.79367,0.60553,0.68934,0.70156,0.89025,0.0080398,0.0080398,0.0080398
200,14869.5,0.88039,0.78811,1.18064,0.76156,0.75207,0.79401,0.60546,0.6899,0.69875,0.89058,0.0080299,0.0080299,0.0080299
201,14941.7,0.88365,0.78715,1.1838,0.76101,0.75293,0.79428,0.60615,0.68911,0.69316,0.88995,0.00802,0.00802,0.00802
202,15014.2,0.88118,0.78446,1.18078,0.76135,0.75114,0.79348,0.60629,0.69012,0.68794,0.89124,0.0080101,0.0080101,0.0080101
203,15086.8,0.8807,0.78033,1.17891,0.75916,0.7525,0.79341,0.60605,0.68979,0.68419,0.89101,0.0080002,0.0080002,0.0080002
204,15159,0.88168,0.78271,1.1818,0.75846,0.75623,0.79417,0.60656,0.68853,0.68328,0.88941,0.0079903,0.0079903,0.0079903
205,15231.3,0.88013,0.7854,1.18131,0.75857,0.75477,0.79418,0.60677,0.68853,0.67902,0.88971,0.0079804,0.0079804,0.0079804
206,15303.7,0.88142,0.77939,1.18,0.75771,0.75412,0.79446,0.6071,0.68865,0.67566,0.88985,0.0079705,0.0079705,0.0079705
207,15377.9,0.87832,0.77638,1.17758,0.75824,0.75474,0.79449,0.6074,0.68875,0.67336,0.88993,0.0079606,0.0079606,0.0079606
208,15450.4,0.88102,0.78399,1.181,0.7583,0.75479,0.79506,0.60827,0.68819,0.67164,0.88943,0.0079507,0.0079507,0.0079507
209,15522.9,0.87808,0.77745,1.17526,0.75849,0.75567,0.79565,0.60924,0.68756,0.66967,0.88903,0.0079408,0.0079408,0.0079408
210,15595.5,0.87984,0.77837,1.17811,0.75825,0.75657,0.79598,0.60919,0.68695,0.66808,0.8889,0.0079309,0.0079309,0.0079309
211,15667.8,0.87281,0.77025,1.17173,0.75797,0.75852,0.79611,0.60909,0.68641,0.6704,0.88857,0.007921,0.007921,0.007921
212,15740.3,0.87972,0.77864,1.18025,0.75775,0.7585,0.79659,0.60954,0.68563,0.66847,0.88801,0.0079111,0.0079111,0.0079111
213,15812.5,0.87642,0.77252,1.17585,0.75741,0.75614,0.79669,0.61008,0.68549,0.66701,0.88764,0.0079012,0.0079012,0.0079012
214,15884.9,0.87584,0.7794,1.17675,0.75819,0.75611,0.79705,0.61114,0.68452,0.66609,0.88697,0.0078913,0.0078913,0.0078913
215,15957.3,0.8756,0.77237,1.17407,0.75795,0.75708,0.79731,0.61039,0.68477,0.66379,0.88713,0.0078814,0.0078814,0.0078814
216,16029.6,0.87644,0.77439,1.17843,0.75596,0.75883,0.79747,0.61103,0.68446,0.66112,0.88718,0.0078715,0.0078715,0.0078715
217,16101.8,0.88007,0.77922,1.17907,0.75764,0.75932,0.79812,0.6115,0.68491,0.65927,0.88765,0.0078616,0.0078616,0.0078616
218,16174.7,0.87382,0.77618,1.17095,0.75876,0.7598,0.79838,0.61191,0.6848,0.65855,0.88785,0.0078517,0.0078517,0.0078517
219,16247.1,0.87788,0.7713,1.17924,0.75831,0.76268,0.79877,0.61247,0.68475,0.65781,0.88786,0.0078418,0.0078418,0.0078418
220,16319.8,0.88155,0.77624,1.17663,0.75959,0.76226,0.79924,0.61304,0.68446,0.65501,0.88779,0.0078319,0.0078319,0.0078319
221,16392.3,0.87295,0.77169,1.17354,0.76059,0.7604,0.79913,0.61264,0.6842,0.65587,0.8877,0.007822,0.007822,0.007822
222,16464.6,0.87004,0.76954,1.17177,0.75968,0.76176,0.79928,0.61333,0.68396,0.65518,0.88747,0.0078121,0.0078121,0.0078121
223,16537.1,0.87126,0.77559,1.17336,0.76044,0.76198,0.79905,0.61258,0.68327,0.65611,0.88689,0.0078022,0.0078022,0.0078022
224,16609.4,0.86631,0.77302,1.17139,0.75564,0.76364,0.79933,0.61355,0.68264,0.65353,0.88627,0.0077923,0.0077923,0.0077923
225,16682.1,0.86773,0.76725,1.17182,0.75579,0.76311,0.7994,0.61284,0.68219,0.65259,0.88575,0.0077824,0.0077824,0.0077824
226,16754.2,0.86764,0.76844,1.17191,0.75489,0.76447,0.79956,0.6131,0.68189,0.65207,0.88555,0.0077725,0.0077725,0.0077725
227,16826.6,0.87509,0.77656,1.17544,0.76089,0.75999,0.79977,0.61369,0.68208,0.65004,0.88561,0.0077626,0.0077626,0.0077626
228,16899.2,0.87338,0.77517,1.17659,0.76051,0.76091,0.79984,0.61381,0.68177,0.64876,0.88511,0.0077527,0.0077527,0.0077527
229,16971.6,0.86914,0.77232,1.17317,0.75986,0.7628,0.80036,0.61388,0.6812,0.64852,0.8845,0.0077428,0.0077428,0.0077428
230,17043.9,0.86946,0.76475,1.17354,0.75348,0.77025,0.80047,0.61463,0.68079,0.64491,0.88422,0.0077329,0.0077329,0.0077329
231,17116.5,0.87093,0.76689,1.17232,0.75412,0.769,0.8005,0.61523,0.68015,0.64612,0.88371,0.007723,0.007723,0.007723
232,17188.9,0.86783,0.76304,1.1726,0.75335,0.7704,0.80066,0.61545,0.67997,0.64632,0.88348,0.0077131,0.0077131,0.0077131
233,17261.5,0.86977,0.76981,1.17296,0.75381,0.76962,0.80092,0.61643,0.67968,0.64785,0.88287,0.0077032,0.0077032,0.0077032
234,17333.9,0.86726,0.76069,1.16884,0.75248,0.77239,0.80104,0.61655,0.67849,0.65036,0.88218,0.0076933,0.0076933,0.0076933
235,17406.8,0.86214,0.75637,1.1666,0.75329,0.77178,0.80122,0.61676,0.67881,0.6496,0.8823,0.0076834,0.0076834,0.0076834
236,17479.4,0.86352,0.75921,1.16926,0.7539,0.77091,0.80127,0.6169,0.6783,0.64928,0.88199,0.0076735,0.0076735,0.0076735
237,17551.9,0.86657,0.76199,1.17142,0.7544,0.7724,0.80146,0.61718,0.6783,0.64718,0.8819,0.0076636,0.0076636,0.0076636
238,17624,0.86398,0.76511,1.17126,0.75271,0.77268,0.80187,0.61759,0.67787,0.64695,0.8814,0.0076537,0.0076537,0.0076537
239,17696.4,0.86705,0.7666,1.17144,0.75512,0.76915,0.8024,0.61792,0.67764,0.64527,0.8811,0.0076438,0.0076438,0.0076438
240,17769,0.86679,0.75314,1.16791,0.75563,0.76993,0.80251,0.61832,0.67787,0.64228,0.88168,0.0076339,0.0076339,0.0076339
241,17841.4,0.86875,0.76399,1.17053,0.75548,0.76969,0.80258,0.61868,0.67697,0.64111,0.88103,0.007624,0.007624,0.007624
242,17913.9,0.86088,0.75745,1.16635,0.75517,0.771,0.80246,0.6186,0.67652,0.64288,0.88072,0.0076141,0.0076141,0.0076141
243,17986,0.86648,0.75941,1.16941,0.7551,0.77002,0.80252,0.61857,0.67621,0.64119,0.88043,0.0076042,0.0076042,0.0076042
244,18058,0.86014,0.75805,1.16385,0.75517,0.77005,0.80282,0.6192,0.6758,0.6396,0.8798,0.0075943,0.0075943,0.0075943
245,18130.8,0.86319,0.75456,1.16637,0.7546,0.77104,0.80331,0.61973,0.67571,0.63999,0.87972,0.0075844,0.0075844,0.0075844
246,18203.1,0.85801,0.75524,1.16292,0.75596,0.77147,0.80375,0.61975,0.67536,0.63618,0.87961,0.0075745,0.0075745,0.0075745
247,18275.7,0.8589,0.75462,1.16462,0.75538,0.77246,0.80381,0.61978,0.67506,0.63502,0.87921,0.0075646,0.0075646,0.0075646
248,18348.1,0.86172,0.76047,1.16506,0.75704,0.77191,0.80564,0.62044,0.67471,0.63484,0.87905,0.0075547,0.0075547,0.0075547
249,18420.7,0.85783,0.75257,1.16359,0.75886,0.76913,0.80596,0.6211,0.67426,0.63362,0.87876,0.0075448,0.0075448,0.0075448
250,18493,0.86053,0.75844,1.16488,0.76208,0.76815,0.80618,0.62156,0.6744,0.63454,0.87875,0.0075349,0.0075349,0.0075349
251,18565.4,0.85517,0.75077,1.16198,0.76276,0.76934,0.80646,0.6219,0.67423,0.63665,0.87852,0.007525,0.007525,0.007525
252,18638.1,0.85948,0.75774,1.16343,0.76255,0.76911,0.80657,0.62171,0.67419,0.63831,0.87877,0.0075151,0.0075151,0.0075151
253,18710.4,0.86294,0.75405,1.16558,0.76209,0.76942,0.80646,0.6222,0.67321,0.63865,0.87827,0.0075052,0.0075052,0.0075052
254,18782.8,0.86603,0.7616,1.17201,0.75981,0.77274,0.80688,0.62262,0.67263,0.64204,0.87791,0.0074953,0.0074953,0.0074953
255,18855.1,0.86118,0.75571,1.1627,0.75711,0.7744,0.80695,0.62301,0.67253,0.64393,0.87817,0.0074854,0.0074854,0.0074854
256,18927.8,0.85333,0.74421,1.15941,0.75554,0.77547,0.80707,0.62339,0.67236,0.64414,0.87813,0.0074755,0.0074755,0.0074755
257,19000.1,0.8532,0.74525,1.16211,0.75664,0.77454,0.80764,0.62369,0.67179,0.64117,0.87771,0.0074656,0.0074656,0.0074656
258,19072.6,0.85545,0.74622,1.16415,0.75755,0.77548,0.80778,0.62381,0.67165,0.63993,0.87785,0.0074557,0.0074557,0.0074557
259,19145.4,0.86229,0.75923,1.16712,0.75737,0.77517,0.80804,0.62451,0.67158,0.63942,0.87802,0.0074458,0.0074458,0.0074458
260,19220.9,0.86218,0.75511,1.16574,0.75725,0.77738,0.80802,0.62437,0.67142,0.64185,0.87762,0.0074359,0.0074359,0.0074359
261,19293.8,0.85818,0.75427,1.16256,0.75669,0.77621,0.80809,0.62517,0.67139,0.64505,0.87743,0.007426,0.007426,0.007426
262,19366.2,0.86132,0.75391,1.16618,0.75763,0.77714,0.8084,0.62482,0.66963,0.64371,0.87624,0.0074161,0.0074161,0.0074161
263,19438.5,0.85698,0.74988,1.16245,0.7602,0.77685,0.80835,0.62482,0.66897,0.64513,0.87599,0.0074062,0.0074062,0.0074062
264,19510.6,0.85438,0.74969,1.16269,0.75959,0.77613,0.80847,0.62503,0.66828,0.6451,0.87559,0.0073963,0.0073963,0.0073963
265,19583.1,0.85592,0.74765,1.15935,0.7604,0.77745,0.80864,0.6242,0.66812,0.64597,0.8754,0.0073864,0.0073864,0.0073864
266,19657.6,0.85392,0.74312,1.16026,0.76123,0.77755,0.80882,0.6252,0.66712,0.64468,0.87492,0.0073765,0.0073765,0.0073765
267,19730.2,0.85489,0.74625,1.16033,0.76181,0.77602,0.8088,0.62575,0.66799,0.64594,0.87609,0.0073666,0.0073666,0.0073666
268,19803.9,0.8556,0.75081,1.15969,0.76336,0.7765,0.80898,0.62554,0.66791,0.64653,0.87606,0.0073567,0.0073567,0.0073567
269,19878.7,0.85512,0.74987,1.16169,0.76383,0.77458,0.8089,0.62538,0.66795,0.64797,0.87603,0.0073468,0.0073468,0.0073468
270,19950.6,0.85313,0.74424,1.16202,0.76089,0.77725,0.80928,0.62593,0.66722,0.64749,0.87548,0.0073369,0.0073369,0.0073369
271,20023.2,0.85547,0.74866,1.16356,0.75682,0.78337,0.80964,0.62635,0.66646,0.64644,0.87485,0.007327,0.007327,0.007327
272,20095.7,0.85467,0.74993,1.16394,0.76057,0.78106,0.81005,0.62633,0.66569,0.64786,0.87446,0.0073171,0.0073171,0.0073171
273,20168.5,0.8545,0.7439,1.15853,0.7596,0.78254,0.80997,0.62677,0.66575,0.64697,0.87439,0.0073072,0.0073072,0.0073072
274,20241,0.85294,0.74642,1.1606,0.76048,0.78128,0.81031,0.62708,0.6651,0.64818,0.87403,0.0072973,0.0072973,0.0072973
275,20313.4,0.85229,0.74574,1.15921,0.76255,0.77742,0.80979,0.62693,0.66491,0.64876,0.87398,0.0072874,0.0072874,0.0072874
276,20385.7,0.85434,0.74471,1.16063,0.76468,0.7769,0.81041,0.62765,0.66383,0.6486,0.87342,0.0072775,0.0072775,0.0072775
277,20458,0.84823,0.74205,1.15558,0.76541,0.77368,0.8099,0.62747,0.66381,0.64628,0.87314,0.0072676,0.0072676,0.0072676
278,20530.3,0.85103,0.74296,1.15922,0.76765,0.77015,0.81014,0.628,0.66355,0.64794,0.87345,0.0072577,0.0072577,0.0072577
279,20602.7,0.84831,0.74064,1.15931,0.76851,0.76798,0.81032,0.62755,0.66322,0.64942,0.87326,0.0072478,0.0072478,0.0072478
280,20676.3,0.85154,0.74414,1.16007,0.76797,0.77028,0.81051,0.62772,0.66248,0.64888,0.87181,0.0072379,0.0072379,0.0072379
281,20748.8,0.85059,0.74981,1.15994,0.76971,0.76968,0.81065,0.62781,0.66253,0.65169,0.87242,0.007228,0.007228,0.007228
282,20820.7,0.84613,0.73886,1.15604,0.77236,0.7694,0.81183,0.62797,0.6634,0.65162,0.87317,0.0072181,0.0072181,0.0072181
283,20893.3,0.84801,0.74286,1.15666,0.7731,0.76952,0.81176,0.62844,0.66148,0.65155,0.87101,0.0072082,0.0072082,0.0072082
284,20965.5,0.84272,0.73887,1.15668,0.77279,0.76864,0.81199,0.62834,0.66348,0.65421,0.87349,0.0071983,0.0071983,0.0071983
285,21038.2,0.85324,0.73374,1.15797,0.77187,0.76884,0.81216,0.62894,0.66314,0.65558,0.87341,0.0071884,0.0071884,0.0071884
286,21110.5,0.84772,0.7387,1.15943,0.77122,0.76941,0.81253,0.62886,0.66242,0.6561,0.87297,0.0071785,0.0071785,0.0071785
287,21182.6,0.84654,0.7414,1.15936,0.77152,0.76959,0.81288,0.62948,0.6621,0.65641,0.87271,0.0071686,0.0071686,0.0071686
288,21255.2,0.84831,0.74198,1.15756,0.77217,0.76993,0.81284,0.6294,0.66174,0.65865,0.87254,0.0071587,0.0071587,0.0071587
289,21327.6,0.84548,0.74031,1.15508,0.77228,0.77061,0.81321,0.63006,0.65866,0.65664,0.86955,0.0071488,0.0071488,0.0071488
290,21399.7,0.84679,0.73906,1.15649,0.77243,0.77231,0.81334,0.63037,0.6598,0.6572,0.87138,0.0071389,0.0071389,0.0071389
291,21472.3,0.84298,0.73508,1.15512,0.77458,0.77101,0.81317,0.63027,0.65937,0.65693,0.8712,0.007129,0.007129,0.007129
292,21546.4,0.84813,0.7366,1.15277,0.77541,0.77013,0.81305,0.63038,0.65872,0.65494,0.87077,0.0071191,0.0071191,0.0071191
293,21618.7,0.84101,0.73494,1.15234,0.76416,0.78039,0.81304,0.63025,0.65661,0.6507,0.86863,0.0071092,0.0071092,0.0071092
294,21693.2,0.84377,0.7331,1.15402,0.76677,0.77941,0.81373,0.63054,0.65765,0.65122,0.87004,0.0070993,0.0070993,0.0070993
295,21764.6,0.84265,0.73353,1.15275,0.76675,0.78006,0.81356,0.63075,0.65734,0.65094,0.87002,0.0070894,0.0070894,0.0070894
296,21835,0.84466,0.73783,1.15555,0.76601,0.7804,0.81415,0.63104,0.65672,0.65129,0.86953,0.0070795,0.0070795,0.0070795
297,21905.4,0.84032,0.72813,1.15104,0.76536,0.78138,0.8143,0.63104,0.65635,0.64944,0.86935,0.0070696,0.0070696,0.0070696
298,21975.7,0.84601,0.73763,1.1543,0.76635,0.78115,0.81446,0.63101,0.65638,0.65132,0.86924,0.0070597,0.0070597,0.0070597
299,22046,0.84493,0.73508,1.15311,0.76352,0.7828,0.8144,0.63146,0.65527,0.65311,0.86824,0.0070498,0.0070498,0.0070498
300,22116.6,0.84142,0.73188,1.1509,0.76494,0.78341,0.81474,0.63187,0.65482,0.65471,0.86796,0.0070399,0.0070399,0.0070399
301,22186.8,0.84407,0.73102,1.15246,0.7637,0.78303,0.8149,0.63241,0.65469,0.65488,0.86784,0.00703,0.00703,0.00703
302,22257.4,0.84428,0.73924,1.15356,0.76493,0.7824,0.81508,0.63229,0.65452,0.65567,0.86775,0.0070201,0.0070201,0.0070201
303,22327.7,0.84066,0.72836,1.15057,0.7658,0.78219,0.81512,0.63308,0.65447,0.65494,0.86757,0.0070102,0.0070102,0.0070102
304,22399.2,0.8404,0.7279,1.15072,0.76656,0.78131,0.81539,0.63259,0.65452,0.65562,0.86795,0.0070003,0.0070003,0.0070003
305,22471.3,0.83952,0.73065,1.15126,0.76736,0.78177,0.81529,0.63299,0.65408,0.65231,0.86775,0.0069904,0.0069904,0.0069904
306,22543.8,0.83919,0.72604,1.15192,0.76721,0.78145,0.81553,0.63262,0.65402,0.65664,0.86777,0.0069805,0.0069805,0.0069805
307,22616.2,0.8359,0.72662,1.14929,0.76545,0.7801,0.81576,0.63294,0.65418,0.65951,0.86796,0.0069706,0.0069706,0.0069706
308,22688.3,0.83402,0.72102,1.148,0.76464,0.78249,0.81566,0.63324,0.65504,0.6618,0.86948,0.0069607,0.0069607,0.0069607
309,22761,0.83655,0.72651,1.14952,0.76576,0.78427,0.81588,0.63373,0.6545,0.65984,0.86923,0.0069508,0.0069508,0.0069508
310,22833.7,0.83939,0.72983,1.15283,0.76544,0.78391,0.81602,0.63387,0.65354,0.6616,0.86852,0.0069409,0.0069409,0.0069409
311,22906.2,0.83949,0.72499,1.14999,0.76557,0.78374,0.8161,0.63429,0.65312,0.66016,0.86834,0.006931,0.006931,0.006931
312,22978.7,0.83801,0.72651,1.15141,0.76562,0.78599,0.81625,0.63503,0.65252,0.66303,0.86781,0.0069211,0.0069211,0.0069211
313,23051.3,0.83829,0.72898,1.15234,0.76768,0.78616,0.8163,0.63513,0.6523,0.66342,0.86775,0.0069112,0.0069112,0.0069112
314,23123.6,0.83734,0.72833,1.15146,0.76637,0.78754,0.81628,0.63475,0.65214,0.6665,0.86789,0.0069013,0.0069013,0.0069013
315,23195.6,0.8328,0.72155,1.1522,0.76594,0.78741,0.81625,0.63506,0.65176,0.66931,0.86755,0.0068914,0.0068914,0.0068914
316,23267.9,0.83756,0.7284,1.14835,0.77167,0.78093,0.81628,0.63518,0.65168,0.67271,0.8676,0.0068815,0.0068815,0.0068815
317,23340.3,0.83493,0.72909,1.14586,0.7703,0.78095,0.81682,0.63588,0.65176,0.67301,0.86763,0.0068716,0.0068716,0.0068716
318,23412.8,0.83231,0.72655,1.1469,0.7695,0.783,0.81671,0.63637,0.65197,0.67506,0.86836,0.0068617,0.0068617,0.0068617
319,23485.2,0.83468,0.72581,1.14915,0.76997,0.78189,0.81686,0.63675,0.65171,0.67589,0.86849,0.0068518,0.0068518,0.0068518
320,23557.9,0.83982,0.72417,1.15096,0.76993,0.78093,0.81665,0.63658,0.65166,0.6761,0.86859,0.0068419,0.0068419,0.0068419
321,23630,0.83333,0.72156,1.15002,0.76827,0.78296,0.81713,0.63667,0.65103,0.67607,0.8678,0.006832,0.006832,0.006832
322,23702.3,0.83586,0.72072,1.14801,0.76417,0.78622,0.8172,0.63759,0.64944,0.67669,0.86621,0.0068221,0.0068221,0.0068221
323,23774.8,0.83953,0.7238,1.15187,0.76341,0.78769,0.81743,0.63785,0.64857,0.67719,0.8655,0.0068122,0.0068122,0.0068122
324,23847.5,0.83332,0.72448,1.14728,0.76519,0.7877,0.81735,0.63791,0.64814,0.67722,0.86484,0.0068023,0.0068023,0.0068023
325,23920,0.83566,0.72413,1.14624,0.76504,0.78839,0.81757,0.63807,0.64934,0.67888,0.86647,0.0067924,0.0067924,0.0067924
326,23992.7,0.82912,0.71993,1.14282,0.76513,0.78855,0.81763,0.63789,0.64941,0.68258,0.86675,0.0067825,0.0067825,0.0067825
327,24065,0.82841,0.71582,1.14474,0.76521,0.78867,0.81757,0.63788,0.64978,0.68521,0.86705,0.0067726,0.0067726,0.0067726
328,24137.3,0.83451,0.72425,1.14767,0.76657,0.78921,0.81779,0.63831,0.64982,0.68773,0.86716,0.0067627,0.0067627,0.0067627
329,24209.9,0.82923,0.72004,1.14501,0.76522,0.78882,0.8178,0.63871,0.6494,0.69216,0.86705,0.0067528,0.0067528,0.0067528
330,24282,0.83474,0.71815,1.1472,0.77224,0.78476,0.81756,0.63825,0.64935,0.69619,0.86713,0.0067429,0.0067429,0.0067429
331,24354.2,0.83507,0.72045,1.15022,0.77281,0.7834,0.81755,0.6385,0.64865,0.69765,0.86666,0.006733,0.006733,0.006733
332,24426.6,0.83225,0.71861,1.1463,0.77165,0.7834,0.81825,0.63841,0.64848,0.6963,0.8665,0.0067231,0.0067231,0.0067231
333,24498.9,0.82834,0.72742,1.148,0.77216,0.78338,0.81847,0.63901,0.64821,0.69562,0.86622,0.0067132,0.0067132,0.0067132
334,24571.3,0.83282,0.71838,1.14764,0.77141,0.78263,0.8187,0.63917,0.64778,0.69133,0.86589,0.0067033,0.0067033,0.0067033
335,24644.4,0.82865,0.71368,1.14109,0.7695,0.78726,0.81887,0.63926,0.64774,0.69022,0.86551,0.0066934,0.0066934,0.0066934
336,24716.6,0.82703,0.7238,1.14414,0.76976,0.78659,0.81891,0.63954,0.64667,0.68928,0.86434,0.0066835,0.0066835,0.0066835
337,24788.9,0.82594,0.71718,1.14424,0.76984,0.78677,0.81869,0.63999,0.64641,0.6918,0.86417,0.0066736,0.0066736,0.0066736
338,24861.2,0.82922,0.71769,1.14602,0.76975,0.78712,0.81876,0.63948,0.64723,0.69069,0.86496,0.0066637,0.0066637,0.0066637
339,24933.5,0.82975,0.71862,1.14672,0.77021,0.78484,0.81879,0.64032,0.64748,0.69365,0.86519,0.0066538,0.0066538,0.0066538
340,25006.1,0.83067,0.71813,1.14402,0.77073,0.78531,0.8186,0.63986,0.64688,0.69317,0.8648,0.0066439,0.0066439,0.0066439
341,25078.2,0.82568,0.70882,1.14184,0.77139,0.78612,0.81855,0.63959,0.64637,0.69669,0.86447,0.006634,0.006634,0.006634
342,25150.4,0.82803,0.71344,1.14247,0.77245,0.78621,0.81898,0.63983,0.64632,0.69432,0.8644,0.0066241,0.0066241,0.0066241
343,25222.8,0.82356,0.71545,1.14196,0.77223,0.7847,0.81907,0.64017,0.64608,0.69722,0.86406,0.0066142,0.0066142,0.0066142
344,25295.1,0.82913,0.71575,1.14466,0.77327,0.78695,0.81952,0.64057,0.64578,0.70037,0.86379,0.0066043,0.0066043,0.0066043
345,25368,0.82778,0.71803,1.14178,0.7736,0.78687,0.81974,0.64054,0.64524,0.69693,0.86344,0.0065944,0.0065944,0.0065944
346,25440.2,0.82516,0.71086,1.13897,0.77535,0.78653,0.8202,0.6411,0.64573,0.69602,0.86374,0.0065845,0.0065845,0.0065845
347,25516.6,0.82617,0.71142,1.13944,0.77574,0.78528,0.8203,0.64103,0.64537,0.69372,0.86325,0.0065746,0.0065746,0.0065746
348,25588.6,0.8271,0.71348,1.14425,0.77716,0.78363,0.82052,0.64102,0.64553,0.69257,0.8636,0.0065647,0.0065647,0.0065647
349,25660.8,0.82835,0.70968,1.14332,0.77635,0.78486,0.82033,0.64122,0.64506,0.68654,0.86323,0.0065548,0.0065548,0.0065548
350,25733.1,0.82472,0.71214,1.14289,0.77666,0.78627,0.81992,0.64175,0.64486,0.68309,0.86319,0.0065449,0.0065449,0.0065449
351,25805.7,0.82008,0.70733,1.13832,0.77659,0.78459,0.82031,0.64198,0.64448,0.67842,0.86226,0.006535,0.006535,0.006535
352,25878,0.82963,0.71643,1.14454,0.77772,0.78459,0.82031,0.64184,0.64454,0.67491,0.86216,0.0065251,0.0065251,0.0065251
353,25950.4,0.82311,0.70747,1.13988,0.7788,0.7842,0.82019,0.64196,0.64481,0.67312,0.8624,0.0065152,0.0065152,0.0065152
354,26022.4,0.82514,0.71006,1.1451,0.77892,0.78445,0.82021,0.64247,0.64539,0.67537,0.86277,0.0065053,0.0065053,0.0065053
355,26094.9,0.82192,0.70558,1.13654,0.78941,0.77742,0.82026,0.64247,0.64539,0.67536,0.86278,0.0064954,0.0064954,0.0064954
356,26167.2,0.82692,0.71293,1.1427,0.7911,0.77419,0.82,0.64262,0.6458,0.67762,0.86233,0.0064855,0.0064855,0.0064855
357,26239.8,0.8217,0.71091,1.13928,0.79318,0.77406,0.81982,0.64272,0.64556,0.6769,0.8621,0.0064756,0.0064756,0.0064756
358,26312.4,0.82044,0.71056,1.13662,0.77863,0.78704,0.81998,0.6432,0.64496,0.67598,0.86169,0.0064657,0.0064657,0.0064657
359,26384.7,0.82186,0.70506,1.14126,0.79072,0.77486,0.81996,0.64263,0.64495,0.68004,0.86171,0.0064558,0.0064558,0.0064558
360,26456.9,0.82023,0.70514,1.13925,0.79076,0.77604,0.81971,0.64237,0.64484,0.67951,0.86046,0.0064459,0.0064459,0.0064459
361,26529.3,0.8199,0.70719,1.14187,0.79193,0.77576,0.82014,0.64259,0.64437,0.67809,0.86024,0.006436,0.006436,0.006436
362,26601.6,0.82435,0.70916,1.13855,0.78921,0.77854,0.8204,0.64303,0.64421,0.67748,0.8604,0.0064261,0.0064261,0.0064261
363,26673.8,0.82358,0.70936,1.14038,0.78916,0.77917,0.82081,0.64318,0.64453,0.68107,0.86029,0.0064162,0.0064162,0.0064162
364,26746.1,0.8192,0.70577,1.13962,0.78916,0.78015,0.82091,0.64371,0.64378,0.683,0.85973,0.0064063,0.0064063,0.0064063
365,26818.6,0.81883,0.70467,1.13751,0.78998,0.77975,0.82155,0.64405,0.64339,0.68213,0.85916,0.0063964,0.0063964,0.0063964
366,26891.1,0.81686,0.7012,1.13619,0.78653,0.78485,0.82166,0.64462,0.64286,0.68325,0.85858,0.0063865,0.0063865,0.0063865
