epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
95,10990.5,0.71214,0.61833,1.08915,0.82186,0.80964,0.83997,0.67656,0.57844,0.74179,0.8506,0.005347,0.005347,0.005347
96,11107.3,0.70526,0.60554,1.08525,0.84654,0.79078,0.84041,0.67763,0.57727,0.74144,0.84999,0.0052975,0.0052975,0.0052975
97,11223.5,0.7049,0.61046,1.0876,0.83415,0.80016,0.84056,0.67821,0.57577,0.73681,0.84858,0.005248,0.005248,0.005248
98,11340.2,0.70309,0.60928,1.08495,0.83787,0.79941,0.84143,0.67947,0.57422,0.73276,0.84724,0.0051985,0.0051985,0.0051985
99,11456.2,0.70016,0.60744,1.08242,0.83684,0.80198,0.84156,0.67965,0.57304,0.73388,0.84569,0.005149,0.005149,0.005149
100,11572.8,0.69853,0.60596,1.08239,0.83788,0.80273,0.84212,0.6802,0.57318,0.73474,0.84544,0.0050995,0.0050995,0.0050995
101,11688.7,0.69427,0.59888,1.07931,0.83984,0.80203,0.84223,0.68058,0.57304,0.73207,0.84517,0.00505,0.00505,0.00505
102,11805.4,0.698,0.60227,1.08342,0.84472,0.80067,0.84311,0.68196,0.5725,0.73116,0.84461,0.0050005,0.0050005,0.0050005
103,11921.6,0.69362,0.59434,1.07991,0.84693,0.79905,0.84323,0.68218,0.57191,0.72888,0.84387,0.004951,0.004951,0.004951
104,12037.9,0.68937,0.59811,1.07827,0.84294,0.80226,0.84329,0.68247,0.57154,0.73161,0.84357,0.0049015,0.0049015,0.0049015
105,12154,0.68599,0.58779,1.07158,0.84289,0.80036,0.84319,0.68297,0.57123,0.73667,0.84364,0.004852,0.004852,0.004852
106,12270.4,0.68429,0.58497,1.07407,0.84868,0.79777,0.84305,0.68348,0.57114,0.73501,0.84383,0.0048025,0.0048025,0.0048025
107,12386.7,0.68332,0.58569,1.07291,0.84523,0.79944,0.84344,0.68406,0.57024,0.72895,0.84334,0.004753,0.004753,0.004753
108,12503,0.6828,0.58257,1.07264,0.84854,0.79808,0.84368,0.6843,0.56974,0.72771,0.84349,0.0047035,0.0047035,0.0047035
109,12618.8,0.67924,0.58789,1.07304,0.85129,0.79547,0.84376,0.6851,0.56856,0.72335,0.84287,0.004654,0.004654,0.004654
110,12735.4,0.67431,0.57938,1.06896,0.84972,0.79691,0.84352,0.68587,0.56749,0.71676,0.84229,0.0046045,0.0046045,0.0046045
111,12851.6,0.67379,0.57714,1.06539,0.84862,0.79811,0.84362,0.68626,0.56701,0.71303,0.84218,0.004555,0.004555,0.004555
112,12968.5,0.67409,0.57259,1.06786,0.84785,0.79847,0.84349,0.68631,0.56619,0.71147,0.84159,0.0045055,0.0045055,0.0045055
113,13084.8,0.66957,0.57302,1.06289,0.84827,0.79839,0.84356,0.68648,0.56593,0.70841,0.84159,0.004456,0.004456,0.004456
114,13201.1,0.66826,0.5719,1.06235,0.84955,0.79883,0.84393,0.68695,0.56641,0.70528,0.84226,0.0044065,0.0044065,0.0044065
115,13317.2,0.66684,0.56811,1.06261,0.85094,0.7978,0.8441,0.68633,0.56652,0.69921,0.84242,0.004357,0.004357,0.004357
116,13433,0.66398,0.56843,1.06084,0.85021,0.79755,0.84407,0.68654,0.56646,0.69585,0.84224,0.0043075,0.0043075,0.0043075
117,13548.9,0.66317,0.56579,1.06302,0.85066,0.79689,0.84422,0.68688,0.56592,0.69025,0.84185,0.004258,0.004258,0.004258
118,13664.2,0.65735,0.56312,1.05993,0.85194,0.79579,0.84429,0.68706,0.56547,0.68791,0.84151,0.0042085,0.0042085,0.0042085
119,13780.9,0.65926,0.56064,1.05528,0.85174,0.79539,0.84464,0.68794,0.56491,0.68577,0.84092,0.004159,0.004159,0.004159
120,13897.5,0.65508,0.55321,1.05644,0.85258,0.79372,0.84475,0.68839,0.56362,0.68302,0.84007,0.0041095,0.0041095,0.0041095
