epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
114,7534.41,0.88899,0.83772,1.19992,0.7552,0.73241,0.76127,0.56747,0.70757,2.05653,0.92785,0.0044065,0.0044065,0.0044065
115,7602.66,0.88972,0.83498,1.20141,0.75621,0.73161,0.762,0.5679,0.7071,2.05318,0.92784,0.004357,0.004357,0.004357
116,7670.23,0.8883,0.83681,1.20044,0.75746,0.73196,0.76223,0.56792,0.70691,2.05549,0.92749,0.0043075,0.0043075,0.0043075
117,7738.16,0.88672,0.82868,1.20042,0.76025,0.72949,0.76239,0.56853,0.70683,2.05294,0.92791,0.004258,0.004258,0.004258
118,7805.31,0.88514,0.82881,1.19836,0.76337,0.72857,0.76347,0.56911,0.70636,2.0528,0.92764,0.0042085,0.0042085,0.0042085
119,7872.36,0.88684,0.8274,1.19499,0.76359,0.73099,0.76421,0.56935,0.70592,2.04916,0.92754,0.004159,0.004159,0.004159
120,7939.83,0.88376,0.82044,1.19233,0.7626,0.73541,0.76467,0.57028,0.70499,2.04675,0.92642,0.0041095,0.0041095,0.0041095
121,8007.4,0.88081,0.8238,1.19489,0.76529,0.73344,0.7647,0.57061,0.7047,2.03431,0.92652,0.00406,0.00406,0.00406
122,8075.05,0.88252,0.82009,1.19131,0.76547,0.73175,0.76555,0.57066,0.70398,2.03718,0.92572,0.0040105,0.0040105,0.0040105
123,8142.21,0.87694,0.81332,1.19126,0.76778,0.73133,0.76548,0.57104,0.70326,2.02852,0.92537,0.003961,0.003961,0.003961
124,8209.52,0.87678,0.81544,1.19061,0.76752,0.73247,0.76516,0.57138,0.70253,2.00668,0.92466,0.0039115,0.0039115,0.0039115
125,8276.69,0.8749,0.82113,1.18931,0.76755,0.734,0.76609,0.57167,0.7018,2.00015,0.92409,0.003862,0.003862,0.003862
126,8344.12,0.87282,0.80853,1.1899,0.77131,0.72469,0.76603,0.57201,0.7014,2.0127,0.92338,0.0038125,0.0038125,0.0038125
127,8411.23,0.87336,0.81623,1.18877,0.77039,0.72636,0.76729,0.57309,0.70131,1.99931,0.92351,0.003763,0.003763,0.003763
128,8478.71,0.86698,0.80256,1.18651,0.77092,0.72643,0.76759,0.57394,0.70063,1.97281,0.92311,0.0037135,0.0037135,0.0037135
129,8546.28,0.86381,0.79822,1.18092,0.7706,0.72655,0.76759,0.57418,0.70007,1.96082,0.92242,0.003664,0.003664,0.003664
130,8613.44,0.86647,0.80051,1.18424,0.77453,0.72592,0.76892,0.57443,0.69968,1.95592,0.92219,0.0036145,0.0036145,0.0036145
131,8681.25,0.86438,0.80054,1.18118,0.77259,0.72688,0.76915,0.57465,0.69883,1.95179,0.92141,0.003565,0.003565,0.003565
132,8748.37,0.86121,0.79179,1.17972,0.7696,0.72924,0.76917,0.57507,0.69792,1.94625,0.92071,0.0035155,0.0035155,0.0035155
133,8815.39,0.85589,0.79002,1.17493,0.77185,0.72997,0.76957,0.57513,0.69762,1.95713,0.92073,0.003466,0.003466,0.003466
134,8883.81,0.8604,0.79722,1.18145,0.76538,0.7334,0.77023,0.5759,0.69744,1.95074,0.92056,0.0034165,0.0034165,0.0034165
135,8952.26,0.85572,0.78699,1.17692,0.77118,0.73069,0.77038,0.57638,0.69691,1.94428,0.91986,0.003367,0.003367,0.003367
136,9019.55,0.85561,0.78524,1.17595,0.77181,0.72977,0.77049,0.57671,0.69594,1.94324,0.91926,0.0033175,0.0033175,0.0033175
137,9087.02,0.8543,0.78545,1.17715,0.76453,0.73521,0.77067,0.57675,0.69525,1.93963,0.91897,0.003268,0.003268,0.003268
138,9154.24,0.84588,0.77989,1.1699,0.76534,0.73613,0.77088,0.57767,0.69462,1.93029,0.91865,0.0032185,0.0032185,0.0032185
139,9221.39,0.85018,0.77742,1.1674,0.75802,0.73868,0.77076,0.57742,0.69383,1.91508,0.91789,0.003169,0.003169,0.003169
140,9288.54,0.84321,0.77589,1.16763,0.7574,0.73922,0.77012,0.57828,0.6939,1.88822,0.9178,0.0031195,0.0031195,0.0031195
141,9357.02,0.84562,0.77354,1.16964,0.75733,0.73946,0.77099,0.57874,0.69319,1.87758,0.91707,0.00307,0.00307,0.00307
142,9425.27,0.84425,0.76378,1.16863,0.75679,0.73925,0.77116,0.57937,0.69273,1.86307,0.91672,0.0030205,0.0030205,0.0030205
143,9492.9,0.83938,0.76837,1.16691,0.75799,0.74022,0.77156,0.58002,0.69286,1.86096,0.91675,0.002971,0.002971,0.002971
144,9560.24,0.84025,0.76538,1.16456,0.76046,0.73823,0.77164,0.58022,0.69324,1.84797,0.91686,0.0029215,0.0029215,0.0029215
145,9627.33,0.84159,0.77037,1.16816,0.76284,0.73701,0.7716,0.58079,0.69296,1.84541,0.91642,0.002872,0.002872,0.002872
146,9694.48,0.839,0.76305,1.16581,0.75868,0.74031,0.77256,0.58209,0.69328,1.84261,0.91649,0.0028225,0.0028225,0.0028225
147,9761.59,0.82895,0.7545,1.15982,0.76078,0.73812,0.77279,0.58121,0.69285,1.81853,0.91608,0.002773,0.002773,0.002773
148,9828.51,0.83361,0.76037,1.16122,0.76408,0.73758,0.77333,0.58215,0.69187,1.80746,0.91512,0.0027235,0.0027235,0.0027235
149,9895.94,0.83249,0.756,1.16052,0.76362,0.74053,0.7735,0.58233,0.69224,1.78688,0.91552,0.002674,0.002674,0.002674
150,9962.98,0.82894,0.75329,1.15725,0.76625,0.73813,0.77391,0.58271,0.69149,1.78551,0.91493,0.0026245,0.0026245,0.0026245
151,10030.5,0.82864,0.7535,1.16128,0.76738,0.73709,0.77362,0.58279,0.69077,1.78779,0.91438,0.002575,0.002575,0.002575
152,10097.2,0.82654,0.74486,1.15951,0.76146,0.74132,0.77332,0.58294,0.6905,1.78617,0.91416,0.0025255,0.0025255,0.0025255
153,10164.8,0.82925,0.74804,1.15846,0.76328,0.73961,0.77326,0.58356,0.69041,1.77689,0.91439,0.002476,0.002476,0.002476
154,10232,0.82347,0.74607,1.15605,0.76468,0.74037,0.77388,0.58396,0.68997,1.76791,0.91408,0.0024265,0.0024265,0.0024265
155,10299.3,0.82704,0.75138,1.15632,0.76887,0.73675,0.77432,0.58475,0.69013,1.74633,0.91428,0.002377,0.002377,0.002377
156,10366.4,0.82465,0.74546,1.15519,0.76802,0.73696,0.77491,0.58454,0.68939,1.73349,0.91388,0.0023275,0.0023275,0.0023275
157,10434.6,0.8232,0.74609,1.15634,0.7689,0.73703,0.77549,0.58586,0.68853,1.71099,0.91331,0.002278,0.002278,0.002278
158,10501.8,0.81217,0.73289,1.14771,0.7708,0.74111,0.77605,0.58638,0.68851,1.70393,0.91307,0.0022285,0.0022285,0.0022285
159,10569.4,0.81778,0.74069,1.15241,0.77068,0.74477,0.77622,0.58696,0.68815,1.69746,0.91289,0.002179,0.002179,0.002179
160,10636.8,0.81645,0.73339,1.14947,0.75893,0.74768,0.77652,0.58734,0.68771,1.6802,0.91283,0.0021295,0.0021295,0.0021295
161,10704,0.81266,0.72834,1.14859,0.76305,0.74715,0.77682,0.58757,0.68744,1.6579,0.91269,0.00208,0.00208,0.00208
162,10771.4,0.80996,0.733,1.14593,0.76377,0.74715,0.77754,0.588,0.68728,1.63585,0.91277,0.0020305,0.0020305,0.0020305
163,10838.2,0.80679,0.72443,1.14616,0.76489,0.74694,0.77799,0.5885,0.68669,1.62884,0.91242,0.001981,0.001981,0.001981
164,10906.2,0.80774,0.72587,1.14524,0.76441,0.74872,0.77883,0.58944,0.68621,1.61737,0.91221,0.0019315,0.0019315,0.0019315
165,10974.4,0.8116,0.73197,1.14969,0.76927,0.745,0.77926,0.58994,0.68597,1.60975,0.91201,0.001882,0.001882,0.001882
166,11041.8,0.79555,0.71879,1.1381,0.77143,0.7433,0.77979,0.59041,0.68537,1.60302,0.91166,0.0018325,0.0018325,0.0018325
