epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,5044.63,0.90474,0.83162,1.21054,0.7759,0.72785,0.7826,0.5908,0.6763,1.18963,0.89264,0.0095941,0.0095941,0.0095941
43,5164.15,0.90076,0.8275,1.21158,0.75227,0.76437,0.7793,0.59365,0.67183,0.90391,0.88808,0.0095842,0.0095842,0.0095842
44,5283.7,0.89496,0.81854,1.20513,0.77319,0.73639,0.78706,0.59897,0.68041,1.14309,0.8924,0.0095743,0.0095743,0.0095743
45,5403.87,0.8917,0.81869,1.20312,0.74985,0.76881,0.78771,0.59716,0.67716,0.70757,0.88829,0.0095644,0.0095644,0.0095644
46,5523.22,0.88935,0.81091,1.20321,0.75497,0.77009,0.79345,0.60524,0.67249,0.77447,0.8913,0.0095545,0.0095545,0.0095545
47,5643.34,0.88413,0.80761,1.20165,0.79185,0.74472,0.79652,0.60701,0.6654,0.68578,0.88324,0.0095446,0.0095446,0.0095446
48,5763.28,0.8811,0.79734,1.19568,0.78334,0.74724,0.80165,0.61363,0.66192,0.70152,0.87645,0.0095347,0.0095347,0.0095347
49,5883.32,0.87437,0.79131,1.19148,0.80315,0.73328,0.80302,0.61907,0.66205,0.8331,0.88109,0.0095248,0.0095248,0.0095248
50,6003.31,0.86997,0.78417,1.18601,0.78107,0.7588,0.8036,0.61946,0.66082,0.82866,0.87474,0.0095149,0.0095149,0.0095149
51,6123.28,0.87052,0.79099,1.18859,0.79825,0.75893,0.80957,0.62719,0.65301,0.81692,0.87124,0.009505,0.009505,0.009505
52,6243.36,0.86532,0.77972,1.18206,0.79027,0.76108,0.81062,0.62974,0.64843,0.89015,0.86943,0.0094951,0.0094951,0.0094951
53,6363.48,0.8628,0.77552,1.18141,0.77333,0.76795,0.80528,0.62711,0.64932,0.73863,0.87249,0.0094852,0.0094852,0.0094852
54,6483,0.85575,0.76718,1.17882,0.77781,0.75687,0.80971,0.63174,0.65455,0.6355,0.87135,0.0094753,0.0094753,0.0094753
55,6603.08,0.8524,0.76454,1.17695,0.80054,0.74698,0.81296,0.63518,0.64444,0.6023,0.87232,0.0094654,0.0094654,0.0094654
56,6722.99,0.8475,0.76224,1.17169,0.78109,0.77085,0.81475,0.63856,0.64331,0.74226,0.86939,0.0094555,0.0094555,0.0094555
57,6842.91,0.84445,0.7498,1.16975,0.78331,0.76089,0.81376,0.63652,0.63886,0.68541,0.86722,0.0094456,0.0094456,0.0094456
58,6962.51,0.84497,0.75,1.16714,0.77259,0.77839,0.81834,0.64015,0.63828,0.678,0.86723,0.0094357,0.0094357,0.0094357
59,7082.46,0.84553,0.75469,1.1705,0.76987,0.77804,0.81575,0.64039,0.63462,0.59076,0.86664,0.0094258,0.0094258,0.0094258
60,7201.84,0.84212,0.74104,1.16962,0.79106,0.75345,0.80995,0.63712,0.62371,0.62749,0.85375,0.0094159,0.0094159,0.0094159
61,7321.26,0.83552,0.73992,1.16424,0.79669,0.75289,0.81258,0.64078,0.62495,0.56862,0.85726,0.009406,0.009406,0.009406
62,7440.82,0.8325,0.73385,1.15793,0.8007,0.75882,0.81694,0.6456,0.62475,0.56242,0.85474,0.0093961,0.0093961,0.0093961
63,7560.66,0.82616,0.73245,1.15793,0.80551,0.76987,0.82228,0.65042,0.62221,0.54985,0.85208,0.0093862,0.0093862,0.0093862
64,7680.69,0.83141,0.73437,1.15984,0.80042,0.77843,0.82603,0.65362,0.62176,0.57137,0.85323,0.0093763,0.0093763,0.0093763
65,7800.75,0.82355,0.72969,1.1531,0.81298,0.76106,0.82326,0.65299,0.61793,0.58342,0.85089,0.0093664,0.0093664,0.0093664
66,7920.23,0.82598,0.72621,1.15612,0.79552,0.78225,0.82305,0.65133,0.61898,0.55591,0.85507,0.0093565,0.0093565,0.0093565
67,8039.89,0.81959,0.71971,1.15239,0.81152,0.76969,0.82421,0.6533,0.61695,0.57095,0.85487,0.0093466,0.0093466,0.0093466
68,8159.4,0.81355,0.71194,1.14844,0.82611,0.76397,0.82702,0.65513,0.6144,0.55817,0.85339,0.0093367,0.0093367,0.0093367
69,8279.48,0.81511,0.71305,1.14641,0.82144,0.76742,0.82826,0.65561,0.61541,0.55484,0.85462,0.0093268,0.0093268,0.0093268
70,8399.37,0.81143,0.71289,1.14899,0.83014,0.76174,0.8297,0.65606,0.61646,0.54811,0.8595,0.0093169,0.0093169,0.0093169
71,8519.35,0.81203,0.70357,1.14947,0.8157,0.7687,0.83096,0.65852,0.61274,0.53915,0.85594,0.009307,0.009307,0.009307
72,8639.44,0.80645,0.70616,1.14168,0.81201,0.77018,0.8308,0.65921,0.6115,0.54311,0.8555,0.0092971,0.0092971,0.0092971
73,8759.37,0.80603,0.70451,1.14165,0.8296,0.75948,0.83067,0.66052,0.6074,0.53586,0.8512,0.0092872,0.0092872,0.0092872
74,8879.46,0.80422,0.70068,1.13628,0.79199,0.78936,0.8303,0.66241,0.606,0.54165,0.84815,0.0092773,0.0092773,0.0092773
75,8999.48,0.7986,0.69483,1.1345,0.7909,0.79001,0.82848,0.66109,0.60696,0.54402,0.84881,0.0092674,0.0092674,0.0092674
76,9118.9,0.79836,0.69405,1.13867,0.79258,0.7908,0.8323,0.66345,0.60448,0.54173,0.84652,0.0092575,0.0092575,0.0092575
77,9238.95,0.79668,0.69295,1.13426,0.78951,0.79983,0.8346,0.66597,0.60221,0.53418,0.84594,0.0092476,0.0092476,0.0092476
78,9358.9,0.79391,0.68523,1.13486,0.79166,0.79745,0.83539,0.66683,0.59988,0.53977,0.84652,0.0092377,0.0092377,0.0092377
79,9479.03,0.78622,0.68277,1.12939,0.79274,0.79733,0.83425,0.66677,0.60033,0.5446,0.8474,0.0092278,0.0092278,0.0092278
80,9598.71,0.79081,0.68004,1.13025,0.78935,0.8017,0.83344,0.66684,0.60047,0.55167,0.84754,0.0092179,0.0092179,0.0092179
81,9718.14,0.78577,0.68344,1.12912,0.8076,0.79023,0.83171,0.66716,0.5992,0.55531,0.84557,0.009208,0.009208,0.009208
82,9837.59,0.7816,0.67614,1.12327,0.80689,0.7955,0.83296,0.66934,0.59695,0.55325,0.84503,0.0091981,0.0091981,0.0091981
83,9957.45,0.78189,0.67737,1.1274,0.80866,0.79623,0.83402,0.67002,0.5958,0.55742,0.84612,0.0091882,0.0091882,0.0091882
84,10077.3,0.7826,0.66854,1.12225,0.80921,0.79883,0.8343,0.67116,0.59479,0.5575,0.84561,0.0091783,0.0091783,0.0091783
85,10197.4,0.78169,0.67204,1.12585,0.80987,0.7997,0.83539,0.67252,0.59423,0.56047,0.84681,0.0091684,0.0091684,0.0091684
86,10317.3,0.77584,0.67008,1.12131,0.8117,0.79756,0.83599,0.67322,0.59228,0.56176,0.84387,0.0091585,0.0091585,0.0091585
87,10437.4,0.77953,0.67141,1.12258,0.80855,0.80074,0.83716,0.67479,0.59023,0.56243,0.84194,0.0091486,0.0091486,0.0091486
88,10557.4,0.77558,0.66951,1.12048,0.81365,0.80038,0.83899,0.67605,0.5886,0.56241,0.84049,0.0091387,0.0091387,0.0091387
89,10677.4,0.77123,0.66171,1.11871,0.81032,0.803,0.83993,0.67745,0.5875,0.56275,0.8401,0.0091288,0.0091288,0.0091288
